EnergyCarrier,Year,Season,DayType,DaySlice,ModelGeography,SubGeography1,DomPECCostInBT_BA
COKING_COAL,2028,,,,INDIA,NR,0.0
COKING_COAL,2028,,,,INDIA,SR,0.0
COKING_COAL,2028,,,,INDIA,NER,0.0
COKING_COAL,2029,,,,INDIA,ER,0.0
COKING_COAL,2029,,,,INDIA,WR,0.0
COKING_COAL,2029,,,,INDIA,NR,0.0
COKING_COAL,2029,,,,INDIA,SR,0.0
COKING_COAL,2029,,,,INDIA,NER,0.0
COKING_COAL,2030,,,,INDIA,ER,0.0
COKING_COAL,2030,,,,INDIA,WR,0.0
COKING_COAL,2030,,,,INDIA,NR,0.0
COKING_COAL,2030,,,,INDIA,SR,0.0
COKING_COAL,2030,,,,INDIA,NER,0.0
COKING_COAL,2031,,,,INDIA,ER,0.0
COKING_COAL,2031,,,,INDIA,WR,0.0
COKING_COAL,2031,,,,INDIA,NR,0.0
COKING_COAL,2031,,,,INDIA,SR,0.0
COKING_COAL,2031,,,,INDIA,NER,0.0
STEAM_COAL,2021,,,,INDIA,ER,800759.9880907306
STEAM_COAL,2021,,,,INDIA,WR,1053009.87404475
STEAM_COAL,2021,,,,INDIA,NR,139158.4749875646
STEAM_COAL,2021,,,,INDIA,SR,253685.2072517468
STEAM_COAL,2021,,,,INDIA,NER,13808.692967729197
STEAM_COAL,2022,,,,INDIA,ER,843229.5553993528
STEAM_COAL,2022,,,,INDIA,WR,1109256.375634659
STEAM_COAL,2022,,,,INDIA,NR,128364.4513815159
STEAM_COAL,2022,,,,INDIA,SR,263330.5504611954
STEAM_COAL,2022,,,,INDIA,NER,13831.06088143351
STEAM_COAL,2023,,,,INDIA,ER,902984.1816537835
STEAM_COAL,2023,,,,INDIA,WR,1168507.9641515405
STEAM_COAL,2023,,,,INDIA,NR,91531.90461382465
STEAM_COAL,2023,,,,INDIA,SR,273354.0190978189
STEAM_COAL,2023,,,,INDIA,NER,8915.324444109572
STEAM_COAL,2024,,,,INDIA,ER,941902.5150693345
STEAM_COAL,2024,,,,INDIA,WR,1230984.9841065693
STEAM_COAL,2024,,,,INDIA,NR,95752.32162810274
STEAM_COAL,2024,,,,INDIA,SR,283761.4144344698
STEAM_COAL,2024,,,,INDIA,NER,7851.875699794399
STEAM_COAL,2025,,,,INDIA,ER,970877.1073116051
STEAM_COAL,2025,,,,INDIA,WR,1288176.791468505
STEAM_COAL,2025,,,,INDIA,NR,136585.81335470956
STEAM_COAL,2025,,,,INDIA,SR,294586.7554353068
STEAM_COAL,2025,,,,INDIA,NER,7087.063981291202
STEAM_COAL,2026,,,,INDIA,ER,989989.6419752105
STEAM_COAL,2026,,,,INDIA,WR,1278421.584452285
STEAM_COAL,2026,,,,INDIA,NR,242192.87837647487
STEAM_COAL,2026,,,,INDIA,SR,305836.5026282431
STEAM_COAL,2026,,,,INDIA,NER,6419.3163865534125
STEAM_COAL,2027,,,,INDIA,ER,996143.5964074573
STEAM_COAL,2027,,,,INDIA,WR,1266277.3043027085
STEAM_COAL,2027,,,,INDIA,NR,265474.5091103248
STEAM_COAL,2027,,,,INDIA,SR,317517.2345011631
STEAM_COAL,2027,,,,INDIA,NER,4997.187443280815
STEAM_COAL,2028,,,,INDIA,ER,1009282.6427514865
STEAM_COAL,2028,,,,INDIA,WR,1265871.9167605694
STEAM_COAL,2028,,,,INDIA,NR,272631.02966732107
STEAM_COAL,2028,,,,INDIA,SR,329635.6501511923
STEAM_COAL,2028,,,,INDIA,NER,5381.4007899993885
STEAM_COAL,2029,,,,INDIA,ER,1041774.1580922259
STEAM_COAL,2029,,,,INDIA,WR,1273786.080033557
STEAM_COAL,2029,,,,INDIA,NR,293992.42814808583
STEAM_COAL,2029,,,,INDIA,SR,342256.0008385104
STEAM_COAL,2029,,,,INDIA,NER,5938.980350969168
STEAM_COAL,2030,,,,INDIA,ER,1070253.0329836272
STEAM_COAL,2030,,,,INDIA,WR,1260114.4225662549
STEAM_COAL,2030,,,,INDIA,NR,323980.6049592694
STEAM_COAL,2030,,,,INDIA,SR,355328.41955082637
STEAM_COAL,2030,,,,INDIA,NER,6487.188270671908
STEAM_COAL,2031,,,,INDIA,ER,1074465.8766864631
STEAM_COAL,2031,,,,INDIA,WR,1352241.1308941022
STEAM_COAL,2031,,,,INDIA,NR,363869.45782897226
STEAM_COAL,2031,,,,INDIA,SR,368947.0640661943
STEAM_COAL,2031,,,,INDIA,NER,8079.472555072771
NATGAS,2021,,,,INDIA,,353960.49951977545
NATGAS,2022,,,,INDIA,,370065.70431119134
NATGAS,2023,,,,INDIA,,387104.285170009
NATGAS,2024,,,,INDIA,,405135.63229935296
NATGAS,2025,,,,INDIA,,424350.05568190344
NATGAS,2026,,,,INDIA,,444564.45642297884
NATGAS,2027,,,,INDIA,,466242.689476111
NATGAS,2028,,,,INDIA,,489070.43546170165
NATGAS,2029,,,,INDIA,,513402.34073315165
NATGAS,2030,,,,INDIA,,539192.4087940174
NATGAS,2031,,,,INDIA,,566685.1538261594
BIOGAS,2021,,,,INDIA,,17546.940840270774
BIOGAS,2022,,,,INDIA,,16935.116689425937
BIOGAS,2023,,,,INDIA,,16582.38226303937
BIOGAS,2024,,,,INDIA,,16435.051652479327
BIOGAS,2025,,,,INDIA,,16392.504863671893
BIOGAS,2026,,,,INDIA,,16424.2271104121
BIOGAS,2027,,,,INDIA,,16370.109174951513
BIOGAS,2028,,,,INDIA,,16366.077795113457
BIOGAS,2029,,,,INDIA,,16366.592286480172
BIOGAS,2030,,,,INDIA,,16374.985968130717
BIOGAS,2031,,,,INDIA,,16383.487533646643
BIOMASS,2021,,,,INDIA,,1079800.5611753317
BIOMASS,2022,,,,INDIA,,1077507.6978836716
BIOMASS,2023,,,,INDIA,,1082101.2669609403
BIOMASS,2024,,,,INDIA,,1088261.635408455
BIOMASS,2025,,,,INDIA,,1093281.1351088563
BIOMASS,2026,,,,INDIA,,1099537.4689322505
BIOMASS,2027,,,,INDIA,,1106231.3545224946
BIOMASS,2028,,,,INDIA,,1112702.4671079835
BIOMASS,2029,,,,INDIA,,1120645.1295637006
BIOMASS,2030,,,,INDIA,,1133403.5770463906
BIOMASS,2031,,,,INDIA,,1145647.865672295
CRUDE,2021,,,,INDIA,,691345.893354399
CRUDE,2022,,,,INDIA,,751800.9417997621
CRUDE,2023,,,,INDIA,,861234.7056243542
CRUDE,2024,,,,INDIA,,908188.603987068
CRUDE,2025,,,,INDIA,,958650.6249446912
CRUDE,2026,,,,INDIA,,1009661.1851348651
CRUDE,2027,,,,INDIA,,1063208.008290319
CRUDE,2028,,,,INDIA,,1119531.5752711229
CRUDE,2029,,,,INDIA,,1179107.932364578
CRUDE,2030,,,,INDIA,,1241778.480989783
CRUDE,2031,,,,INDIA,,1308064.812003329
