EnergyCarrier,Year,Season,DayType,DaySlice,ModelGeography,SubGeography1,DomPECCostInBT_BA
COKING_COAL,2028,,,,INDIA,NR,0.0
COKING_COAL,2028,,,,INDIA,SR,0.0
COKING_COAL,2028,,,,INDIA,NER,0.0
COKING_COAL,2029,,,,INDIA,ER,0.0
COKING_COAL,2029,,,,INDIA,WR,0.0
COKING_COAL,2029,,,,INDIA,NR,0.0
COKING_COAL,2029,,,,INDIA,SR,0.0
COKING_COAL,2029,,,,INDIA,NER,0.0
COKING_COAL,2030,,,,INDIA,ER,0.0
COKING_COAL,2030,,,,INDIA,WR,0.0
COKING_COAL,2030,,,,INDIA,NR,0.0
COKING_COAL,2030,,,,INDIA,SR,0.0
COKING_COAL,2030,,,,INDIA,NER,0.0
COKING_COAL,2031,,,,INDIA,ER,0.0
COKING_COAL,2031,,,,INDIA,WR,0.0
COKING_COAL,2031,,,,INDIA,NR,0.0
COKING_COAL,2031,,,,INDIA,SR,0.0
COKING_COAL,2031,,,,INDIA,NER,0.0
STEAM_COAL,2021,,,,INDIA,ER,800759.9880907306
STEAM_COAL,2021,,,,INDIA,WR,1053009.87404475
STEAM_COAL,2021,,,,INDIA,NR,139158.4749875646
STEAM_COAL,2021,,,,INDIA,SR,253685.2072517468
STEAM_COAL,2021,,,,INDIA,NER,13808.692967729197
STEAM_COAL,2022,,,,INDIA,ER,843229.5553993528
STEAM_COAL,2022,,,,INDIA,WR,1109256.375634659
STEAM_COAL,2022,,,,INDIA,NR,128364.4513815159
STEAM_COAL,2022,,,,INDIA,SR,263330.5504611954
STEAM_COAL,2022,,,,INDIA,NER,13831.06088143351
STEAM_COAL,2023,,,,INDIA,ER,902984.1816537835
STEAM_COAL,2023,,,,INDIA,WR,1168507.9641515405
STEAM_COAL,2023,,,,INDIA,NR,91531.90461382465
STEAM_COAL,2023,,,,INDIA,SR,273354.0190978189
STEAM_COAL,2023,,,,INDIA,NER,8915.324444109572
STEAM_COAL,2024,,,,INDIA,ER,941902.5150693345
STEAM_COAL,2024,,,,INDIA,WR,1230984.9841065693
STEAM_COAL,2024,,,,INDIA,NR,95752.32162810274
STEAM_COAL,2024,,,,INDIA,SR,283761.4144344698
STEAM_COAL,2024,,,,INDIA,NER,7851.875699794399
STEAM_COAL,2025,,,,INDIA,ER,970877.1073116051
STEAM_COAL,2025,,,,INDIA,WR,1288176.7914685053
STEAM_COAL,2025,,,,INDIA,NR,136585.813354709
STEAM_COAL,2025,,,,INDIA,SR,294586.7554353068
STEAM_COAL,2025,,,,INDIA,NER,7087.063981291202
STEAM_COAL,2026,,,,INDIA,ER,989981.8678542391
STEAM_COAL,2026,,,,INDIA,WR,1278697.0131712826
STEAM_COAL,2026,,,,INDIA,NR,241758.75156821313
STEAM_COAL,2026,,,,INDIA,SR,305836.5026282431
STEAM_COAL,2026,,,,INDIA,NER,6419.3163865534125
STEAM_COAL,2027,,,,INDIA,ER,995337.7872493343
STEAM_COAL,2027,,,,INDIA,WR,1268872.0194444207
STEAM_COAL,2027,,,,INDIA,NR,267310.4739118464
STEAM_COAL,2027,,,,INDIA,SR,317517.2345011631
STEAM_COAL,2027,,,,INDIA,NER,4881.660574583853
STEAM_COAL,2028,,,,INDIA,ER,998078.9646243643
STEAM_COAL,2028,,,,INDIA,WR,1276064.9895131397
STEAM_COAL,2028,,,,INDIA,NR,276841.57498641923
STEAM_COAL,2028,,,,INDIA,SR,329635.6501511923
STEAM_COAL,2028,,,,INDIA,NER,5746.257458193358
STEAM_COAL,2029,,,,INDIA,ER,1032290.916052807
STEAM_COAL,2029,,,,INDIA,WR,1284302.1157298824
STEAM_COAL,2029,,,,INDIA,NR,300664.6752274503
STEAM_COAL,2029,,,,INDIA,SR,342256.0008385104
STEAM_COAL,2029,,,,INDIA,NER,6203.35363898724
STEAM_COAL,2030,,,,INDIA,ER,1060384.0048884794
STEAM_COAL,2030,,,,INDIA,WR,1273165.9235486626
STEAM_COAL,2030,,,,INDIA,NR,331206.2581214908
STEAM_COAL,2030,,,,INDIA,SR,355328.41955082637
STEAM_COAL,2030,,,,INDIA,NER,6729.94176338808
STEAM_COAL,2031,,,,INDIA,ER,1066795.4518430748
STEAM_COAL,2031,,,,INDIA,WR,1350765.7047377685
STEAM_COAL,2031,,,,INDIA,NR,369068.3621129528
STEAM_COAL,2031,,,,INDIA,SR,368947.0640661943
STEAM_COAL,2031,,,,INDIA,NER,7914.186624797168
NATGAS,2021,,,,INDIA,,353960.49951977545
NATGAS,2022,,,,INDIA,,370065.70431119134
NATGAS,2023,,,,INDIA,,387104.285170009
NATGAS,2024,,,,INDIA,,405135.63229935296
NATGAS,2025,,,,INDIA,,424350.05568190344
NATGAS,2026,,,,INDIA,,444564.45642297884
NATGAS,2027,,,,INDIA,,466242.689476111
NATGAS,2028,,,,INDIA,,489070.43546170165
NATGAS,2029,,,,INDIA,,513402.34073315165
NATGAS,2030,,,,INDIA,,539192.4087940174
NATGAS,2031,,,,INDIA,,566685.1538261594
BIOGAS,2021,,,,INDIA,,17546.940840270774
BIOGAS,2022,,,,INDIA,,16935.116689425937
BIOGAS,2023,,,,INDIA,,16582.38226303937
BIOGAS,2024,,,,INDIA,,16435.051652479327
BIOGAS,2025,,,,INDIA,,16392.504863671893
BIOGAS,2026,,,,INDIA,,16424.2271104121
BIOGAS,2027,,,,INDIA,,16370.109174951513
BIOGAS,2028,,,,INDIA,,16366.077795113457
BIOGAS,2029,,,,INDIA,,16366.592286480172
BIOGAS,2030,,,,INDIA,,16374.985968130717
BIOGAS,2031,,,,INDIA,,16383.487533646643
BIOMASS,2021,,,,INDIA,,1079800.5611753317
BIOMASS,2022,,,,INDIA,,1077507.6978836716
BIOMASS,2023,,,,INDIA,,1082101.2669609403
BIOMASS,2024,,,,INDIA,,1088261.635408455
BIOMASS,2025,,,,INDIA,,1093281.1351088563
BIOMASS,2026,,,,INDIA,,1099464.4092185032
BIOMASS,2027,,,,INDIA,,1106231.3545224946
BIOMASS,2028,,,,INDIA,,1112702.4671079835
BIOMASS,2029,,,,INDIA,,1120645.1295637006
BIOMASS,2030,,,,INDIA,,1132337.4593459605
BIOMASS,2031,,,,INDIA,,1146170.8297089664
CRUDE,2021,,,,INDIA,,691345.893354399
CRUDE,2022,,,,INDIA,,751800.9417997621
CRUDE,2023,,,,INDIA,,861234.7056243542
CRUDE,2024,,,,INDIA,,908188.603987068
CRUDE,2025,,,,INDIA,,958650.6249446912
CRUDE,2026,,,,INDIA,,1009661.1851348651
CRUDE,2027,,,,INDIA,,1063208.008290319
CRUDE,2028,,,,INDIA,,1119531.5752711229
CRUDE,2029,,,,INDIA,,1179107.932364578
CRUDE,2030,,,,INDIA,,1241778.480989783
CRUDE,2031,,,,INDIA,,1308064.812003329
