ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,Penetration
RURAL,Q2,INDIA,SR,AP,2027,0
URBAN,Q2,INDIA,WR,GA,2027,0
RURAL,Q2,INDIA,SR,TN,2027,0
URBAN,Q2,INDIA,SR,TS,2027,0
URBAN,Q2,INDIA,NR,JK,2028,0
RURAL,Q2,INDIA,WR,UT,2028,0
URBAN,Q2,INDIA,WR,UT,2028,0
URBAN,Q2,INDIA,NR,UK,2028,0
RURAL,Q2,INDIA,NR,DL,2028,0
URBAN,Q2,INDIA,ER,BR,2028,0
RURAL,Q2,INDIA,SR,AP,2028,0
URBAN,Q2,INDIA,SR,KA,2028,0
URBAN,Q2,INDIA,WR,GA,2028,0
RURAL,Q2,INDIA,SR,TN,2028,0
URBAN,Q2,INDIA,SR,TS,2028,0
URBAN,Q2,INDIA,NR,JK,2029,0
RURAL,Q2,INDIA,NR,PB,2029,0
RURAL,Q2,INDIA,WR,UT,2029,0
URBAN,Q2,INDIA,WR,UT,2029,0
URBAN,Q2,INDIA,NR,UK,2029,0
RURAL,Q2,INDIA,NR,DL,2029,0
URBAN,Q2,INDIA,NR,RJ,2029,0
URBAN,Q2,INDIA,ER,BR,2029,0
URBAN,Q2,INDIA,WR,MP,2029,0
URBAN,Q2,INDIA,WR,MH,2029,0
RURAL,Q2,INDIA,SR,AP,2029,0
URBAN,Q2,INDIA,SR,AP,2029,0
RURAL,Q2,INDIA,SR,KA,2029,0
URBAN,Q2,INDIA,SR,KA,2029,0
URBAN,Q2,INDIA,WR,GA,2029,0
RURAL,Q2,INDIA,SR,TN,2029,0
URBAN,Q2,INDIA,SR,TN,2029,0
RURAL,Q2,INDIA,SR,TS,2029,0
URBAN,Q2,INDIA,SR,TS,2029,0
URBAN,Q2,INDIA,NR,JK,2030,0
RURAL,Q2,INDIA,NR,PB,2030,0
RURAL,Q2,INDIA,WR,UT,2030,0
URBAN,Q2,INDIA,WR,UT,2030,0
URBAN,Q2,INDIA,NR,UK,2030,0
RURAL,Q2,INDIA,NR,DL,2030,0
URBAN,Q2,INDIA,NR,RJ,2030,0
URBAN,Q2,INDIA,ER,BR,2030,0
URBAN,Q2,INDIA,WR,MP,2030,0
URBAN,Q2,INDIA,WR,MH,2030,0
RURAL,Q2,INDIA,SR,AP,2030,0
URBAN,Q2,INDIA,SR,AP,2030,0
RURAL,Q2,INDIA,SR,KA,2030,0
URBAN,Q2,INDIA,SR,KA,2030,0
URBAN,Q2,INDIA,WR,GA,2030,0
RURAL,Q2,INDIA,SR,TN,2030,0
URBAN,Q2,INDIA,SR,TN,2030,0
RURAL,Q2,INDIA,SR,TS,2030,0
URBAN,Q2,INDIA,SR,TS,2030,0
URBAN,Q2,INDIA,NR,JK,2031,0
RURAL,Q2,INDIA,NR,PB,2031,0
RURAL,Q2,INDIA,WR,UT,2031,0
URBAN,Q2,INDIA,WR,UT,2031,0
URBAN,Q2,INDIA,NR,UK,2031,0
RURAL,Q2,INDIA,NR,DL,2031,0
URBAN,Q2,INDIA,NR,RJ,2031,0
URBAN,Q2,INDIA,NR,UP,2031,0
URBAN,Q2,INDIA,ER,BR,2031,0
URBAN,Q2,INDIA,WR,MP,2031,0
URBAN,Q2,INDIA,WR,MH,2031,0
RURAL,Q2,INDIA,SR,AP,2031,0
URBAN,Q2,INDIA,SR,AP,2031,0
RURAL,Q2,INDIA,SR,KA,2031,0
URBAN,Q2,INDIA,SR,KA,2031,0
URBAN,Q2,INDIA,WR,GA,2031,0
RURAL,Q2,INDIA,SR,TN,2031,0
URBAN,Q2,INDIA,SR,TN,2031,0
RURAL,Q2,INDIA,SR,TS,2031,0
URBAN,Q2,INDIA,SR,TS,2031,0
URBAN,Q3,INDIA,WR,UT,2021,0
URBAN,Q3,INDIA,SR,AP,2021,0
URBAN,Q3,INDIA,WR,UT,2022,0
RURAL,Q3,INDIA,NR,DL,2022,0
URBAN,Q3,INDIA,SR,AP,2022,0
URBAN,Q3,INDIA,WR,UT,2023,0
RURAL,Q3,INDIA,NR,DL,2023,0
URBAN,Q3,INDIA,SR,AP,2023,0
URBAN,Q3,INDIA,WR,GA,2023,0
URBAN,Q3,INDIA,NR,JK,2024,0
URBAN,Q3,INDIA,WR,UT,2024,0
URBAN,Q3,INDIA,NR,UK,2024,0
RURAL,Q3,INDIA,NR,DL,2024,0
URBAN,Q3,INDIA,ER,BR,2024,0
URBAN,Q3,INDIA,SR,AP,2024,0
URBAN,Q3,INDIA,WR,GA,2024,0
URBAN,Q3,INDIA,NR,JK,2025,0
URBAN,Q3,INDIA,WR,UT,2025,0
URBAN,Q3,INDIA,NR,UK,2025,0
RURAL,Q3,INDIA,NR,DL,2025,0
URBAN,Q3,INDIA,ER,BR,2025,0
URBAN,Q3,INDIA,WR,MH,2025,0
URBAN,Q3,INDIA,SR,AP,2025,0
URBAN,Q3,INDIA,WR,GA,2025,0
URBAN,Q3,INDIA,NR,JK,2026,0
RURAL,Q3,INDIA,WR,UT,2026,0
URBAN,Q3,INDIA,WR,UT,2026,0
URBAN,Q3,INDIA,NR,UK,2026,0
RURAL,Q3,INDIA,NR,DL,2026,0
URBAN,Q3,INDIA,ER,BR,2026,0
URBAN,Q3,INDIA,WR,MH,2026,0
URBAN,Q3,INDIA,SR,AP,2026,0
URBAN,Q3,INDIA,SR,KA,2026,0
URBAN,Q3,INDIA,WR,GA,2026,0
RURAL,Q3,INDIA,SR,TN,2026,0
URBAN,Q3,INDIA,SR,TS,2026,0
URBAN,Q3,INDIA,NR,JK,2027,0
RURAL,Q3,INDIA,WR,UT,2027,0
URBAN,Q3,INDIA,WR,UT,2027,0
URBAN,Q3,INDIA,NR,UK,2027,0
RURAL,Q3,INDIA,NR,DL,2027,0
URBAN,Q3,INDIA,ER,BR,2027,0
URBAN,Q3,INDIA,WR,MH,2027,0
RURAL,Q3,INDIA,SR,AP,2027,0
URBAN,Q3,INDIA,SR,AP,2027,0
RURAL,Q3,INDIA,SR,KA,2027,0
URBAN,Q3,INDIA,SR,KA,2027,0
URBAN,Q3,INDIA,WR,GA,2027,0
RURAL,Q3,INDIA,SR,TN,2027,0
URBAN,Q3,INDIA,SR,TS,2027,0
URBAN,Q3,INDIA,NR,JK,2028,0
RURAL,Q3,INDIA,NR,PB,2028,0
RURAL,Q3,INDIA,WR,UT,2028,0
URBAN,Q3,INDIA,WR,UT,2028,0
URBAN,Q3,INDIA,NR,UK,2028,0
RURAL,Q3,INDIA,NR,DL,2028,0
URBAN,Q3,INDIA,NR,RJ,2028,0
URBAN,Q3,INDIA,ER,BR,2028,0
URBAN,Q3,INDIA,WR,MH,2028,0
RURAL,Q3,INDIA,SR,AP,2028,0
URBAN,Q3,INDIA,SR,AP,2028,0
RURAL,Q3,INDIA,SR,KA,2028,0
URBAN,Q3,INDIA,SR,KA,2028,0
URBAN,Q3,INDIA,WR,GA,2028,0
RURAL,Q3,INDIA,SR,TN,2028,0
URBAN,Q3,INDIA,SR,TS,2028,0
URBAN,Q3,INDIA,NR,JK,2029,0
RURAL,Q3,INDIA,NR,PB,2029,0
RURAL,Q3,INDIA,WR,UT,2029,0
URBAN,Q3,INDIA,WR,UT,2029,0
URBAN,Q3,INDIA,NR,UK,2029,0
RURAL,Q3,INDIA,NR,DL,2029,0
URBAN,Q3,INDIA,NR,RJ,2029,0
URBAN,Q3,INDIA,ER,BR,2029,0
URBAN,Q3,INDIA,ER,OD,2029,0
URBAN,Q3,INDIA,WR,CG,2029,0
URBAN,Q3,INDIA,WR,MP,2029,0
URBAN,Q3,INDIA,WR,MH,2029,0
RURAL,Q3,INDIA,SR,AP,2029,0
URBAN,Q3,INDIA,SR,AP,2029,0
RURAL,Q3,INDIA,SR,KA,2029,0
URBAN,Q3,INDIA,SR,KA,2029,0
URBAN,Q3,INDIA,WR,GA,2029,0
RURAL,Q3,INDIA,SR,TN,2029,0
URBAN,Q3,INDIA,SR,TN,2029,0
RURAL,Q3,INDIA,SR,TS,2029,0
URBAN,Q3,INDIA,SR,TS,2029,0
URBAN,Q3,INDIA,NR,JK,2030,0
RURAL,Q3,INDIA,NR,PB,2030,0
RURAL,Q3,INDIA,WR,UT,2030,0
URBAN,Q3,INDIA,WR,UT,2030,0
URBAN,Q3,INDIA,NR,UK,2030,0
RURAL,Q3,INDIA,NR,DL,2030,0
URBAN,Q3,INDIA,NR,RJ,2030,0
URBAN,Q3,INDIA,NR,UP,2030,0
URBAN,Q3,INDIA,ER,BR,2030,0
URBAN,Q3,INDIA,ER,OD,2030,0
URBAN,Q3,INDIA,WR,CG,2030,0
URBAN,Q3,INDIA,WR,MP,2030,0
URBAN,Q3,INDIA,WR,MH,2030,0
RURAL,Q3,INDIA,SR,AP,2030,0
URBAN,Q3,INDIA,SR,AP,2030,0
RURAL,Q3,INDIA,SR,KA,2030,0
URBAN,Q3,INDIA,SR,KA,2030,0
URBAN,Q3,INDIA,WR,GA,2030,0
RURAL,Q3,INDIA,SR,TN,2030,0
URBAN,Q3,INDIA,SR,TN,2030,0
RURAL,Q3,INDIA,SR,TS,2030,0
URBAN,Q3,INDIA,SR,TS,2030,0
URBAN,Q3,INDIA,NR,JK,2031,0
RURAL,Q3,INDIA,NR,PB,2031,0
RURAL,Q3,INDIA,WR,UT,2031,0
URBAN,Q3,INDIA,WR,UT,2031,0
URBAN,Q3,INDIA,NR,UK,2031,0
RURAL,Q3,INDIA,NR,DL,2031,0
URBAN,Q3,INDIA,NR,RJ,2031,0
URBAN,Q3,INDIA,NR,UP,2031,0
URBAN,Q3,INDIA,ER,BR,2031,0
URBAN,Q3,INDIA,ER,OD,2031,0
URBAN,Q3,INDIA,WR,CG,2031,0
URBAN,Q3,INDIA,WR,MP,2031,0
URBAN,Q3,INDIA,WR,MH,2031,0
RURAL,Q3,INDIA,SR,AP,2031,0
URBAN,Q3,INDIA,SR,AP,2031,0
RURAL,Q3,INDIA,SR,KA,2031,0
URBAN,Q3,INDIA,SR,KA,2031,0
URBAN,Q3,INDIA,WR,GA,2031,0
RURAL,Q3,INDIA,SR,TN,2031,0
URBAN,Q3,INDIA,SR,TN,2031,0
RURAL,Q3,INDIA,SR,TS,2031,0
URBAN,Q3,INDIA,SR,TS,2031,0
URBAN,Q4,INDIA,WR,UT,2021,0
URBAN,Q4,INDIA,NR,HR,2021,0
URBAN,Q4,INDIA,NR,DL,2021,0
URBAN,Q4,INDIA,SR,AP,2021,0
URBAN,Q4,INDIA,WR,UT,2022,0
URBAN,Q4,INDIA,NR,UK,2022,0
URBAN,Q4,INDIA,NR,HR,2022,0
RURAL,Q4,INDIA,NR,DL,2022,0
URBAN,Q4,INDIA,NR,DL,2022,0
URBAN,Q4,INDIA,WR,MH,2022,0
URBAN,Q4,INDIA,SR,AP,2022,0
URBAN,Q4,INDIA,NR,JK,2023,0
URBAN,Q4,INDIA,WR,UT,2023,0
URBAN,Q4,INDIA,NR,UK,2023,0
URBAN,Q4,INDIA,NR,HR,2023,0
RURAL,Q4,INDIA,NR,DL,2023,0
URBAN,Q4,INDIA,NR,DL,2023,0
URBAN,Q4,INDIA,ER,BR,2023,0
URBAN,Q4,INDIA,WR,MH,2023,0
URBAN,Q4,INDIA,SR,AP,2023,0
URBAN,Q4,INDIA,SR,KA,2023,0
URBAN,Q4,INDIA,WR,GA,2023,0
URBAN,Q4,INDIA,NR,JK,2024,0
RURAL,Q4,INDIA,WR,UT,2024,0
URBAN,Q4,INDIA,WR,UT,2024,0
URBAN,Q4,INDIA,NR,UK,2024,0
URBAN,Q4,INDIA,NR,HR,2024,0
RURAL,Q4,INDIA,NR,DL,2024,0
URBAN,Q4,INDIA,NR,DL,2024,0
URBAN,Q4,INDIA,ER,BR,2024,0
URBAN,Q4,INDIA,WR,MH,2024,0
URBAN,Q4,INDIA,SR,AP,2024,0
URBAN,Q4,INDIA,SR,KA,2024,0
URBAN,Q4,INDIA,WR,GA,2024,0
URBAN,Q4,INDIA,NR,JK,2025,0
RURAL,Q4,INDIA,WR,UT,2025,0
URBAN,Q4,INDIA,WR,UT,2025,0
URBAN,Q4,INDIA,NR,UK,2025,0
URBAN,Q4,INDIA,NR,HR,2025,0
RURAL,Q4,INDIA,NR,DL,2025,0
URBAN,Q4,INDIA,NR,DL,2025,0
URBAN,Q4,INDIA,ER,BR,2025,0
URBAN,Q4,INDIA,WR,MH,2025,0
URBAN,Q4,INDIA,SR,AP,2025,0
RURAL,Q4,INDIA,SR,KA,2025,0
URBAN,Q4,INDIA,SR,KA,2025,0
URBAN,Q4,INDIA,WR,GA,2025,0
URBAN,Q4,INDIA,SR,TN,2025,0
URBAN,Q4,INDIA,NR,JK,2026,0
RURAL,Q4,INDIA,WR,UT,2026,0
URBAN,Q4,INDIA,WR,UT,2026,0
URBAN,Q4,INDIA,NR,UK,2026,0
URBAN,Q4,INDIA,NR,HR,2026,0
RURAL,Q4,INDIA,NR,DL,2026,0
URBAN,Q4,INDIA,NR,DL,2026,0
URBAN,Q4,INDIA,ER,BR,2026,0
URBAN,Q4,INDIA,NER,AS,2026,0
URBAN,Q4,INDIA,ER,OD,2026,0
URBAN,Q4,INDIA,WR,CG,2026,0
URBAN,Q4,INDIA,WR,MH,2026,0
URBAN,Q4,INDIA,SR,AP,2026,0
RURAL,Q4,INDIA,SR,KA,2026,0
URBAN,Q4,INDIA,SR,KA,2026,0
URBAN,Q4,INDIA,WR,GA,2026,0
RURAL,Q4,INDIA,SR,TN,2026,0
URBAN,Q4,INDIA,SR,TN,2026,0
URBAN,Q4,INDIA,SR,TS,2026,0
URBAN,Q4,INDIA,NR,JK,2027,0
RURAL,Q4,INDIA,WR,UT,2027,0
URBAN,Q4,INDIA,WR,UT,2027,0
URBAN,Q4,INDIA,NR,UK,2027,0
URBAN,Q4,INDIA,NR,HR,2027,0
RURAL,Q4,INDIA,NR,DL,2027,0
URBAN,Q4,INDIA,NR,DL,2027,0
URBAN,Q4,INDIA,NR,RJ,2027,0
URBAN,Q4,INDIA,ER,BR,2027,0
URBAN,Q4,INDIA,NER,AS,2027,0
URBAN,Q4,INDIA,ER,OD,2027,0
URBAN,Q4,INDIA,WR,CG,2027,0
URBAN,Q4,INDIA,WR,MH,2027,0
RURAL,Q4,INDIA,SR,AP,2027,0
URBAN,Q4,INDIA,SR,AP,2027,0
RURAL,Q4,INDIA,SR,KA,2027,0
URBAN,Q4,INDIA,SR,KA,2027,0
URBAN,Q4,INDIA,WR,GA,2027,0
RURAL,Q4,INDIA,SR,TN,2027,0
URBAN,Q4,INDIA,SR,TN,2027,0
URBAN,Q4,INDIA,SR,TS,2027,0
URBAN,Q4,INDIA,NR,JK,2028,0
RURAL,Q4,INDIA,NR,PB,2028,0
RURAL,Q4,INDIA,WR,UT,2028,0
URBAN,Q4,INDIA,WR,UT,2028,0
URBAN,Q4,INDIA,NR,UK,2028,0
URBAN,Q4,INDIA,NR,HR,2028,0
RURAL,Q4,INDIA,NR,DL,2028,0
URBAN,Q4,INDIA,NR,DL,2028,0
URBAN,Q4,INDIA,NR,RJ,2028,0
URBAN,Q4,INDIA,ER,BR,2028,0
URBAN,Q4,INDIA,NER,AS,2028,0
URBAN,Q4,INDIA,ER,OD,2028,0
URBAN,Q4,INDIA,WR,CG,2028,0
URBAN,Q4,INDIA,WR,MP,2028,0
URBAN,Q4,INDIA,WR,MH,2028,0
RURAL,Q4,INDIA,SR,AP,2028,0
URBAN,Q4,INDIA,SR,AP,2028,0
RURAL,Q4,INDIA,SR,KA,2028,0
URBAN,Q4,INDIA,SR,KA,2028,0
URBAN,Q4,INDIA,WR,GA,2028,0
RURAL,Q4,INDIA,SR,TN,2028,0
URBAN,Q4,INDIA,SR,TN,2028,0
URBAN,Q4,INDIA,SR,TS,2028,0
URBAN,Q4,INDIA,NR,JK,2029,0
RURAL,Q4,INDIA,NR,PB,2029,0
RURAL,Q4,INDIA,WR,UT,2029,0
URBAN,Q4,INDIA,WR,UT,2029,0
URBAN,Q4,INDIA,NR,UK,2029,0
URBAN,Q4,INDIA,NR,HR,2029,0
RURAL,Q4,INDIA,NR,DL,2029,0
URBAN,Q4,INDIA,NR,DL,2029,0
URBAN,Q4,INDIA,NR,RJ,2029,0
URBAN,Q4,INDIA,ER,BR,2029,0
URBAN,Q4,INDIA,NER,AS,2029,0
URBAN,Q4,INDIA,ER,OD,2029,0
URBAN,Q4,INDIA,WR,CG,2029,0
URBAN,Q4,INDIA,WR,MP,2029,0
URBAN,Q4,INDIA,WR,MH,2029,0
RURAL,Q4,INDIA,SR,AP,2029,0
URBAN,Q4,INDIA,SR,AP,2029,0
RURAL,Q4,INDIA,SR,KA,2029,0
URBAN,Q4,INDIA,SR,KA,2029,0
URBAN,Q4,INDIA,WR,GA,2029,0
RURAL,Q4,INDIA,SR,TN,2029,0
URBAN,Q4,INDIA,SR,TN,2029,0
RURAL,Q4,INDIA,SR,TS,2029,0
URBAN,Q4,INDIA,SR,TS,2029,0
URBAN,Q4,INDIA,NR,JK,2030,0
RURAL,Q4,INDIA,NR,PB,2030,0
RURAL,Q4,INDIA,WR,UT,2030,0
URBAN,Q4,INDIA,WR,UT,2030,0
URBAN,Q4,INDIA,NR,UK,2030,0
URBAN,Q4,INDIA,NR,HR,2030,0
RURAL,Q4,INDIA,NR,DL,2030,0
URBAN,Q4,INDIA,NR,DL,2030,0
URBAN,Q4,INDIA,NR,RJ,2030,0
URBAN,Q4,INDIA,NR,UP,2030,0
URBAN,Q4,INDIA,ER,BR,2030,0
URBAN,Q4,INDIA,NER,AS,2030,0
URBAN,Q4,INDIA,ER,OD,2030,0
URBAN,Q4,INDIA,WR,CG,2030,0
URBAN,Q4,INDIA,WR,MP,2030,0
URBAN,Q4,INDIA,WR,MH,2030,0
RURAL,Q4,INDIA,SR,AP,2030,0
URBAN,Q4,INDIA,SR,AP,2030,0
RURAL,Q4,INDIA,SR,KA,2030,0
URBAN,Q4,INDIA,SR,KA,2030,0
URBAN,Q4,INDIA,WR,GA,2030,0
RURAL,Q4,INDIA,SR,TN,2030,0
URBAN,Q4,INDIA,SR,TN,2030,0
RURAL,Q4,INDIA,SR,TS,2030,0
URBAN,Q4,INDIA,SR,TS,2030,0
URBAN,Q4,INDIA,NR,JK,2031,0
RURAL,Q4,INDIA,NR,PB,2031,0
RURAL,Q4,INDIA,WR,UT,2031,0
URBAN,Q4,INDIA,WR,UT,2031,0
URBAN,Q4,INDIA,NR,UK,2031,0
URBAN,Q4,INDIA,NR,HR,2031,0
RURAL,Q4,INDIA,NR,DL,2031,0
URBAN,Q4,INDIA,NR,DL,2031,0
URBAN,Q4,INDIA,NR,RJ,2031,0
URBAN,Q4,INDIA,NR,UP,2031,0
URBAN,Q4,INDIA,ER,BR,2031,0
URBAN,Q4,INDIA,NER,AS,2031,0
URBAN,Q4,INDIA,ER,OD,2031,0
URBAN,Q4,INDIA,WR,CG,2031,0
URBAN,Q4,INDIA,WR,MP,2031,0
URBAN,Q4,INDIA,WR,GJ,2031,0
URBAN,Q4,INDIA,WR,MH,2031,0
RURAL,Q4,INDIA,SR,AP,2031,0
URBAN,Q4,INDIA,SR,AP,2031,0
RURAL,Q4,INDIA,SR,KA,2031,0
URBAN,Q4,INDIA,SR,KA,2031,0
URBAN,Q4,INDIA,WR,GA,2031,0
RURAL,Q4,INDIA,SR,TN,2031,0
URBAN,Q4,INDIA,SR,TN,2031,0
RURAL,Q4,INDIA,SR,TS,2031,0
URBAN,Q4,INDIA,SR,TS,2031,0
URBAN,Q5,INDIA,ER,BR,2021,0
URBAN,Q5,INDIA,NER,AS,2021,0
URBAN,Q5,INDIA,ER,WB,2021,0
URBAN,Q5,INDIA,ER,BR,2022,0
URBAN,Q5,INDIA,NER,AS,2022,0
URBAN,Q5,INDIA,ER,WB,2022,0
URBAN,Q5,INDIA,ER,BR,2023,0
URBAN,Q5,INDIA,NER,AS,2023,0
URBAN,Q5,INDIA,ER,WB,2023,0
URBAN,Q5,INDIA,ER,BR,2024,0
URBAN,Q5,INDIA,NER,AS,2024,0
URBAN,Q5,INDIA,ER,WB,2024,0
URBAN,Q5,INDIA,ER,BR,2025,0
URBAN,Q5,INDIA,NER,AS,2025,0
URBAN,Q5,INDIA,ER,WB,2025,0
URBAN,Q5,INDIA,ER,OD,2025,0
URBAN,Q5,INDIA,ER,BR,2026,0
URBAN,Q5,INDIA,NER,AS,2026,0
URBAN,Q5,INDIA,ER,WB,2026,0
URBAN,Q5,INDIA,ER,OD,2026,0
URBAN,Q5,INDIA,ER,BR,2027,0
URBAN,Q5,INDIA,NER,AS,2027,0
URBAN,Q5,INDIA,ER,WB,2027,0
URBAN,Q5,INDIA,ER,OD,2027,0
URBAN,Q5,INDIA,ER,BR,2028,0
URBAN,Q5,INDIA,NER,AS,2028,0
URBAN,Q5,INDIA,ER,WB,2028,0
URBAN,Q5,INDIA,ER,OD,2028,0
URBAN,Q5,INDIA,ER,BR,2029,0
URBAN,Q5,INDIA,NER,AS,2029,0
URBAN,Q5,INDIA,ER,WB,2029,0
URBAN,Q5,INDIA,ER,OD,2029,0
URBAN,Q5,INDIA,ER,BR,2030,0
URBAN,Q5,INDIA,NER,AS,2030,0
URBAN,Q5,INDIA,ER,WB,2030,0
URBAN,Q5,INDIA,ER,OD,2030,0
URBAN,Q5,INDIA,ER,BR,2031,0
URBAN,Q5,INDIA,NER,AS,2031,0
URBAN,Q5,INDIA,ER,WB,2031,0
URBAN,Q5,INDIA,ER,OD,2031,0
URBAN,Q5,INDIA,SR,AP,2021,0
URBAN,Q5,INDIA,SR,KA,2021,0
URBAN,Q5,INDIA,SR,TN,2021,0
URBAN,Q5,INDIA,SR,TS,2021,0
URBAN,Q5,INDIA,SR,AP,2022,0
URBAN,Q5,INDIA,SR,KA,2022,0
URBAN,Q5,INDIA,SR,TN,2022,0
URBAN,Q5,INDIA,SR,TS,2022,0
URBAN,Q5,INDIA,SR,AP,2023,0
URBAN,Q5,INDIA,SR,KA,2023,0
URBAN,Q5,INDIA,SR,TN,2023,0
URBAN,Q5,INDIA,SR,TS,2023,0
URBAN,Q5,INDIA,SR,AP,2024,0
URBAN,Q5,INDIA,SR,KA,2024,0
URBAN,Q5,INDIA,SR,TN,2024,0
URBAN,Q5,INDIA,SR,TS,2024,0
URBAN,Q5,INDIA,SR,AP,2025,0
RURAL,Q5,INDIA,SR,KA,2025,0
URBAN,Q5,INDIA,SR,KA,2025,0
URBAN,Q5,INDIA,SR,TN,2025,0
URBAN,Q5,INDIA,SR,TS,2025,0
RURAL,Q5,INDIA,SR,AP,2026,0
URBAN,Q5,INDIA,SR,AP,2026,0
RURAL,Q5,INDIA,SR,KA,2026,0
URBAN,Q5,INDIA,SR,KA,2026,0
RURAL,Q5,INDIA,SR,TN,2026,0
URBAN,Q5,INDIA,SR,TN,2026,0
URBAN,Q5,INDIA,SR,TS,2026,0
RURAL,Q5,INDIA,SR,AP,2027,0
URBAN,Q5,INDIA,SR,AP,2027,0
RURAL,Q5,INDIA,SR,KA,2027,0
URBAN,Q5,INDIA,SR,KA,2027,0
RURAL,Q5,INDIA,SR,TN,2027,0
URBAN,Q5,INDIA,SR,TN,2027,0
URBAN,Q5,INDIA,SR,TS,2027,0
RURAL,Q5,INDIA,SR,AP,2028,0
URBAN,Q5,INDIA,SR,AP,2028,0
RURAL,Q5,INDIA,SR,KA,2028,0
URBAN,Q5,INDIA,SR,KA,2028,0
RURAL,Q5,INDIA,SR,TN,2028,0
URBAN,Q5,INDIA,SR,TN,2028,0
RURAL,Q5,INDIA,SR,TS,2028,0
URBAN,Q5,INDIA,SR,TS,2028,0
RURAL,Q5,INDIA,SR,AP,2029,0
URBAN,Q5,INDIA,SR,AP,2029,0
RURAL,Q5,INDIA,SR,KA,2029,0
