EnergyCarrier,EmissionType,EnergyConvTech,InstYear,ModelGeography,SubGeography1,Year,Season,DayType,DaySlice,Emission
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2021,WINTER,ALLDAYS,AFTERNOON,12707.985949894533
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2021,WINTER,ALLDAYS,EVENING,16943.98126652605
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2021,WINTER,ALLDAYS,NIGHT,33887.96253305212
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2021,SPRING,ALLDAYS,EARLY,8149.68664178019
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2021,SPRING,ALLDAYS,MORN,8149.68664178019
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2021,SPRING,ALLDAYS,MID,8149.68664178019
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2021,SPRING,ALLDAYS,AFTERNOON,8149.68664178019
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2021,SPRING,ALLDAYS,EVENING,10866.248855706925
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2021,SPRING,ALLDAYS,NIGHT,21732.497711413864
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2022,SUMMER,ALLDAYS,EARLY,8425.947205908333
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2022,SUMMER,ALLDAYS,MORN,8425.947205908333
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2022,SUMMER,ALLDAYS,MID,8425.947205908333
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2022,SUMMER,ALLDAYS,AFTERNOON,8425.947205908333
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2022,SUMMER,ALLDAYS,EVENING,11234.596274544447
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2022,SUMMER,ALLDAYS,NIGHT,22469.192549088908
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2022,MONSOON,ALLDAYS,EARLY,12707.985949894533
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2022,MONSOON,ALLDAYS,MORN,12707.985949894533
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2022,MONSOON,ALLDAYS,MID,12707.985949894533
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2022,MONSOON,ALLDAYS,AFTERNOON,12707.985949894533
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2022,MONSOON,ALLDAYS,EVENING,16943.98126652605
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2022,MONSOON,ALLDAYS,NIGHT,33887.96253305212
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2022,AUTUMN,ALLDAYS,EARLY,8425.947205908333
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2022,AUTUMN,ALLDAYS,MORN,8425.947205908333
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2022,AUTUMN,ALLDAYS,MID,8425.947205908333
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2022,AUTUMN,ALLDAYS,AFTERNOON,8425.947205908333
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2022,AUTUMN,ALLDAYS,EVENING,11234.596274544447
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2022,AUTUMN,ALLDAYS,NIGHT,22469.192549088908
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2022,WINTER,ALLDAYS,EARLY,12707.985949894533
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2022,WINTER,ALLDAYS,MORN,12707.985949894533
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2022,WINTER,ALLDAYS,MID,12707.985949894533
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2022,WINTER,ALLDAYS,AFTERNOON,12707.985949894533
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2022,WINTER,ALLDAYS,EVENING,16943.98126652605
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2022,WINTER,ALLDAYS,NIGHT,33887.96253305212
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2022,SPRING,ALLDAYS,EARLY,8149.68664178019
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2022,SPRING,ALLDAYS,MORN,8149.68664178019
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2022,SPRING,ALLDAYS,MID,8149.68664178019
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2022,SPRING,ALLDAYS,AFTERNOON,8149.68664178019
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2022,SPRING,ALLDAYS,EVENING,10866.248855706925
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2022,SPRING,ALLDAYS,NIGHT,21732.497711413864
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2023,SUMMER,ALLDAYS,EARLY,8403.146739181118
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2023,SUMMER,ALLDAYS,MORN,8403.146739181118
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2023,SUMMER,ALLDAYS,MID,8403.146739181118
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2023,SUMMER,ALLDAYS,AFTERNOON,8403.146739181118
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2023,SUMMER,ALLDAYS,EVENING,11204.195652241493
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2023,SUMMER,ALLDAYS,NIGHT,22408.391304482986
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2023,MONSOON,ALLDAYS,EARLY,12673.59836073218
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2023,MONSOON,ALLDAYS,MORN,12673.59836073218
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2023,MONSOON,ALLDAYS,MID,12673.59836073218
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2023,MONSOON,ALLDAYS,AFTERNOON,12673.59836073218
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2023,MONSOON,ALLDAYS,EVENING,16898.131147642907
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2023,MONSOON,ALLDAYS,NIGHT,33796.262295285815
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2023,AUTUMN,ALLDAYS,EARLY,8403.146739181118
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2023,AUTUMN,ALLDAYS,MORN,8403.146739181118
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2023,AUTUMN,ALLDAYS,MID,8403.146739181118
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2023,AUTUMN,ALLDAYS,AFTERNOON,8403.146739181118
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2023,AUTUMN,ALLDAYS,EVENING,11204.195652241493
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2023,AUTUMN,ALLDAYS,NIGHT,22408.391304482986
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2023,WINTER,ALLDAYS,EARLY,12673.59836073218
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2023,WINTER,ALLDAYS,MORN,12673.59836073218
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2023,WINTER,ALLDAYS,MID,12673.59836073218
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2023,WINTER,ALLDAYS,AFTERNOON,12673.59836073218
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2023,WINTER,ALLDAYS,EVENING,16898.131147642907
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2023,WINTER,ALLDAYS,NIGHT,33796.262295285815
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2023,SPRING,ALLDAYS,EARLY,8127.633731339115
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2023,SPRING,ALLDAYS,MORN,8127.633731339115
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2023,SPRING,ALLDAYS,MID,8127.633731339115
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2023,SPRING,ALLDAYS,AFTERNOON,8127.633731339115
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2023,SPRING,ALLDAYS,EVENING,10836.844975118822
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2023,SPRING,ALLDAYS,NIGHT,21673.689950237644
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2024,SUMMER,ALLDAYS,EARLY,8403.146739181118
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2024,SUMMER,ALLDAYS,MORN,8403.146739181118
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2024,SUMMER,ALLDAYS,MID,8403.146739181118
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2024,SUMMER,ALLDAYS,AFTERNOON,8403.146739181118
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2024,SUMMER,ALLDAYS,EVENING,11204.195652241493
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2024,SUMMER,ALLDAYS,NIGHT,22408.391304482986
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2024,MONSOON,ALLDAYS,EARLY,12673.59836073218
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2024,MONSOON,ALLDAYS,MORN,12673.59836073218
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2024,MONSOON,ALLDAYS,MID,12673.59836073218
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2024,MONSOON,ALLDAYS,AFTERNOON,12673.59836073218
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2024,MONSOON,ALLDAYS,EVENING,16898.131147642907
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2024,MONSOON,ALLDAYS,NIGHT,33796.262295285815
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2024,AUTUMN,ALLDAYS,EARLY,8403.146739181118
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2024,AUTUMN,ALLDAYS,MORN,8403.146739181118
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2024,AUTUMN,ALLDAYS,MID,8403.146739181118
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2024,AUTUMN,ALLDAYS,AFTERNOON,8403.146739181118
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2024,AUTUMN,ALLDAYS,EVENING,11204.195652241493
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2024,AUTUMN,ALLDAYS,NIGHT,22408.391304482986
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2024,WINTER,ALLDAYS,EARLY,12673.59836073218
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2024,WINTER,ALLDAYS,MORN,12673.59836073218
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2024,WINTER,ALLDAYS,MID,12673.59836073218
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2024,WINTER,ALLDAYS,AFTERNOON,12673.59836073218
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2024,WINTER,ALLDAYS,EVENING,16898.131147642907
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2024,WINTER,ALLDAYS,NIGHT,33796.262295285815
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2024,SPRING,ALLDAYS,EARLY,8127.633731339115
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2024,SPRING,ALLDAYS,MORN,8127.633731339115
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2024,SPRING,ALLDAYS,MID,8127.633731339115
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2024,SPRING,ALLDAYS,AFTERNOON,8127.633731339115
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2024,SPRING,ALLDAYS,EVENING,10836.844975118822
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2024,SPRING,ALLDAYS,NIGHT,21673.689950237644
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2025,SUMMER,ALLDAYS,EARLY,8403.146739181118
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2025,SUMMER,ALLDAYS,MORN,8403.146739181118
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2025,SUMMER,ALLDAYS,MID,8403.146739181118
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2025,SUMMER,ALLDAYS,AFTERNOON,8403.146739181118
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2025,SUMMER,ALLDAYS,EVENING,11204.195652241493
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2025,SUMMER,ALLDAYS,NIGHT,22408.391304482986
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2025,MONSOON,ALLDAYS,EARLY,12673.59836073218
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2025,MONSOON,ALLDAYS,MORN,12673.59836073218
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2025,MONSOON,ALLDAYS,MID,12673.59836073218
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2025,MONSOON,ALLDAYS,AFTERNOON,12673.59836073218
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2025,MONSOON,ALLDAYS,EVENING,16898.131147642907
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2025,MONSOON,ALLDAYS,NIGHT,33796.262295285815
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2025,AUTUMN,ALLDAYS,EARLY,8403.146739181118
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2025,AUTUMN,ALLDAYS,MORN,8403.146739181118
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2025,AUTUMN,ALLDAYS,MID,8403.146739181118
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2025,AUTUMN,ALLDAYS,AFTERNOON,8403.146739181118
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2025,AUTUMN,ALLDAYS,EVENING,11204.195652241493
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2025,AUTUMN,ALLDAYS,NIGHT,22408.391304482986
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2025,WINTER,ALLDAYS,EARLY,12673.59836073218
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2025,WINTER,ALLDAYS,MORN,12673.59836073218
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2025,WINTER,ALLDAYS,MID,12673.59836073218
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2025,WINTER,ALLDAYS,AFTERNOON,12673.59836073218
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2025,WINTER,ALLDAYS,EVENING,16898.131147642907
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2025,WINTER,ALLDAYS,NIGHT,33796.262295285815
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2025,SPRING,ALLDAYS,EARLY,8127.633731339115
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2025,SPRING,ALLDAYS,MORN,8127.633731339115
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2025,SPRING,ALLDAYS,MID,8127.633731339115
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2025,SPRING,ALLDAYS,AFTERNOON,8127.633731339115
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2025,SPRING,ALLDAYS,EVENING,10836.844975118822
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2025,SPRING,ALLDAYS,NIGHT,21673.689950237644
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2026,SUMMER,ALLDAYS,EARLY,8366.31521600638
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2026,SUMMER,ALLDAYS,MORN,8366.31521600638
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2026,SUMMER,ALLDAYS,MID,8366.31521600638
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2026,SUMMER,ALLDAYS,AFTERNOON,8366.31521600638
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2026,SUMMER,ALLDAYS,EVENING,11155.08695467518
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2026,SUMMER,ALLDAYS,NIGHT,22310.17390935036
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2026,MONSOON,ALLDAYS,EARLY,12618.049178239131
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2026,MONSOON,ALLDAYS,MORN,12109.401880764652
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2026,MONSOON,ALLDAYS,MID,12373.958455387838
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2026,MONSOON,ALLDAYS,AFTERNOON,12618.049178239131
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2026,MONSOON,ALLDAYS,EVENING,16824.06557098552
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2026,MONSOON,ALLDAYS,NIGHT,33648.13114197104
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2026,AUTUMN,ALLDAYS,EARLY,8366.31521600638
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2026,AUTUMN,ALLDAYS,MORN,7976.136359018653
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2026,AUTUMN,ALLDAYS,MID,8366.31521600638
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2026,AUTUMN,ALLDAYS,AFTERNOON,8366.31521600638
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2026,AUTUMN,ALLDAYS,EVENING,11155.08695467518
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2026,AUTUMN,ALLDAYS,NIGHT,22310.17390935036
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2026,WINTER,ALLDAYS,EARLY,12618.049178239131
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2026,WINTER,ALLDAYS,MORN,11366.586502444927
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2026,WINTER,ALLDAYS,MID,11184.325095714705
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2026,WINTER,ALLDAYS,AFTERNOON,12618.049178239131
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2026,WINTER,ALLDAYS,EVENING,16824.06557098552
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2026,WINTER,ALLDAYS,NIGHT,33648.13114197104
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2026,SPRING,ALLDAYS,EARLY,8092.009799088139
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2026,SPRING,ALLDAYS,MORN,6649.218344488617
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2026,SPRING,ALLDAYS,MID,7379.742524929456
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2026,SPRING,ALLDAYS,AFTERNOON,8092.009799088139
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2026,SPRING,ALLDAYS,EVENING,10789.346398784191
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2026,SPRING,ALLDAYS,NIGHT,15673.946647666997
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2027,SUMMER,ALLDAYS,EARLY,7853.3047146439585
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2027,SUMMER,ALLDAYS,MORN,7853.3047146439585
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2027,SUMMER,ALLDAYS,MID,7853.3047146439585
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2027,SUMMER,ALLDAYS,AFTERNOON,7853.3047146439585
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2027,SUMMER,ALLDAYS,EVENING,10471.072952858622
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2027,SUMMER,ALLDAYS,NIGHT,20942.145905717243
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2027,MONSOON,ALLDAYS,EARLY,11844.32842208597
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2027,MONSOON,ALLDAYS,MORN,8903.768625088409
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2027,MONSOON,ALLDAYS,MID,9043.661756354211
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2027,MONSOON,ALLDAYS,AFTERNOON,11844.32842208597
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2027,MONSOON,ALLDAYS,EVENING,15792.437896114643
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2027,MONSOON,ALLDAYS,NIGHT,31584.875792229286
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2027,AUTUMN,ALLDAYS,EARLY,7853.3047146439585
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2027,AUTUMN,ALLDAYS,MORN,6028.127879308566
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2027,AUTUMN,ALLDAYS,MID,7353.389344086137
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2027,AUTUMN,ALLDAYS,AFTERNOON,7853.3047146439585
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2027,AUTUMN,ALLDAYS,EVENING,10471.072952858622
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2027,AUTUMN,ALLDAYS,NIGHT,20942.145905717243
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2027,WINTER,ALLDAYS,EARLY,11844.32842208597
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2027,WINTER,ALLDAYS,MORN,8758.248228199502
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2027,WINTER,ALLDAYS,MID,7985.945458238686
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2027,WINTER,ALLDAYS,AFTERNOON,11844.32842208597
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2027,WINTER,ALLDAYS,EVENING,15792.437896114643
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2027,WINTER,ALLDAYS,NIGHT,31333.050877377744
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2027,SPRING,ALLDAYS,EARLY,7595.8193141638285
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2027,SPRING,ALLDAYS,MORN,4914.941909164827
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2027,SPRING,ALLDAYS,MID,4914.941909164827
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2027,SPRING,ALLDAYS,AFTERNOON,7595.8193141638285
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2027,SPRING,ALLDAYS,EVENING,10127.759085551781
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2027,SPRING,ALLDAYS,NIGHT,18234.134457003325
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2028,SUMMER,ALLDAYS,EARLY,7818.227073525167
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2028,SUMMER,ALLDAYS,MORN,7600.223212801947
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2028,SUMMER,ALLDAYS,MID,5696.994741473034
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2028,SUMMER,ALLDAYS,AFTERNOON,7818.227073525167
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2028,SUMMER,ALLDAYS,EVENING,10424.302764700227
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2028,SUMMER,ALLDAYS,NIGHT,20848.605529400455
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2028,MONSOON,ALLDAYS,EARLY,11791.424438759268
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2028,MONSOON,ALLDAYS,MORN,7629.745225079522
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2028,MONSOON,ALLDAYS,MID,6361.943905331684
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2028,MONSOON,ALLDAYS,AFTERNOON,10419.055505386328
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2028,MONSOON,ALLDAYS,EVENING,15721.899251679031
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2028,MONSOON,ALLDAYS,NIGHT,31443.798503358063
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2028,AUTUMN,ALLDAYS,EARLY,7818.227073525167
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2028,AUTUMN,ALLDAYS,MORN,5058.852812280988
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2028,AUTUMN,ALLDAYS,MID,5058.852812280988
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2028,AUTUMN,ALLDAYS,AFTERNOON,7818.227073525167
STEAM_COAL,GHG,EG_COAL,2020,INDIA,ER,2028,AUTUMN,ALLDAYS,EVENING,10424.302764700227
